code_muni,municipality,state,inc_media_100k,casos_totais,pop_media,natural_ha,hydro_ha,açudes_canais_ha,taxa_esgoto_media
260870,Lagoa dos Gatos,Pernambuco,37.01708141269969,24,47594.75,38.3129551425925,2.026901360217522,30.92995783655978,100.0
260915,Manari,Pernambuco,2.0644866518772678,2,85279.75,2.8794642639208012,0.0,19.01353218637978,62.370000000000005
261020,Panelas,Pernambuco,13.836048123763453,14,77428.25,11.809608016357386,0.0,36.484803635584186,100.0
261030,Paranatama,Pernambuco,8.248486358450258,4,40916.5,1.4489723364257778,0.0,12.786264183593735,62.370000000000005
261080,Pedra,Pernambuco,1.100545870751893,1,76424.75,43.89306825066534,0.0,181.03402522354162,62.370000000000005
261160,Recife,Pernambuco,0.26825066390370955,22,5196486.25,694.6110349536824,0.0,8.322407983398412,75.25999999999999
261200,Sairé,Pernambuco,8.035455498082582,4,35678.0,25.734182690046687,0.0,88.11953221156901,62.370000000000005
261250,Santa Cruz do Capibaribe,Pernambuco,0.9298894832396675,5,343631.5,3.4698025747357484,0.0,37.70648248086128,100.0
261300,São Bento do Una,Pernambuco,0.4127660277048558,1,170880.75,15.583262311872843,0.0,84.34656286442524,100.0
261320,São João,Pernambuco,11.970148290410625,11,79905.75,31.813863679759287,0.0,67.8120151539473,1.77
261350,São José do Belmonte,Pernambuco,0.6802350892468437,1,118438.75,23.228353455523283,0.0,112.55183385232301,100.0
261370,São Lourenço da Mata,Pernambuco,0.0634206565306364,3,382332.0,340.1572753847582,0.0,335.8125241363583,33.195
261380,São Vicente Férrer,Pernambuco,0.1455434592769401,1,56295.25,17.168174939869562,0.0,24.424062450434597,100.0
261500,Taquaritinga do Norte,Pernambuco,0.09799694249539415,1,84801.5,3.9688490323223,0.0,17.346090035993942,100.0
261540,Toritama,Pernambuco,0.5309208290859667,1,144024.5,2.9408362182138417,0.0,1.457386083285459,100.0
261620,Vertentes,Pernambuco,7.005396316004118,6,74087.75,1.4760661406058488,0.0,13.069230560159108,62.370000000000005
270120,Cacimbinhas,Alagoas,0.23353573096683794,1,34890.0,1.9697189535271111,0.0,34.97902672190942,45.3575
270140,Campo Alegre,Alagoas,0.8690060309018545,2,118457.0,111.80427267435921,0.0,97.89459428466803,34.05
270150,Campo Grande,Alagoas,3.817694003667386,5,27571.5,2.4664492956542934,0.0,57.18012008823034,45.3575
270210,Colônia Leopoldina,Alagoas,1.567496394758292,1,54713.0,0.7772091310317076,0.0,3.692471057128902,45.3575
270360,Japaratinga,Alagoas,2.975127930501012,1,30215.0,57.106095536257314,0.0,1.502999532853666,45.3575
270380,Joaquim Gomes,Alagoas,0.7207934494291316,5,59763.5,1.8551486649768258,0.0,6.446075019531245,100.0
270430,Maceió,Alagoas,0.21125690332166897,13,3250235.25,1979.37986042179,0.1058617041015624,77.83387058140397,43.455
270470,Marechal Deodoro,Alagoas,0.4730547986678777,1,198084.75,3328.838422861474,0.0,19.61252431151384,21.45
270550,Murici,Alagoas,0.8794146616012382,1,85488.5,74.05534902197232,0.0,24.7753822078115,100.0
270560,Novo Lino,Alagoas,2.4276558555059236,1,34687.25,6.451441480736823,0.0,4.628515655517564,45.3575
270590,Olho d'Água Grande,Alagoas,4.875195007800312,1,14613.75,2.857001102912452,0.0,13.42236946391023,45.3575
270610,Ouro Branco,Alagoas,2.1369347807504915,1,37966.75,0.935968558349608,0.0,7.171438786941823,45.3575
270710,Piranhas,Alagoas,1.192903309764456,2,76022.5,334.185275109401,501.80843334152075,0.0,44.235
270780,Roteiro,Alagoas,3.7684654808561953,1,21487.5,455.98804296423094,0.0,9.160853379815766,100.0
270800,Santana do Ipanema,Alagoas,0.5218117303276978,1,154326.5,5.174976741368891,0.0,30.44139926520366,19.475
270840,São José da Tapera,Alagoas,0.7701312303616535,1,103028.5,8.49017733272536,0.0,53.43086387829834,45.3575
270870,São Miguel dos Milagres,Alagoas,3.1199301135654562,1,27943.25,8.742869332682274,0.0,1.271612824553842,45.3575
270890,Satuba,Alagoas,1.0,1,76007.0,34.76149697707474,0.0,0.3703679968261716,45.3575
270920,Traipu,Alagoas,1.9347526936315989,2,80236.0,1549.3277614785,0.0,124.42216366598151,45.3575
270930,União dos Palmares,Alagoas,0.37999696002431976,1,200306.75,64.39657097635168,0.0,25.2303867673435,45.105000000000004
270940,Viçosa,Alagoas,0.10240026214467109,1,79977.75,19.820357969381874,0.0,12.470501721612647,45.3575
280020,Aquidabã,Sergipe,7.104222511478986,6,67394.75,0.6688221313476548,0.0,15.558458627929639,40.815
280030,Aracaju,Sergipe,0.8913339078727766,26,2068922.75,2466.7180364461537,0.0,62.75668607411336,57.879999999999995
280150,Carmópolis,Sergipe,7.052683546089288,4,47594.5,2.0898367624320215,0.0,3.2939385779383015,40.815
280160,Cedro de São João,Sergipe,4.2165626581210995,1,18016.0,118.9540050623705,0.0,43.70364981933588,100.0
280190,Cumbe,Sergipe,12.49065151338144,2,12658.0,7.090964766845685,0.0,19.97630004267194,37.480000000000004
280220,Feira Nova,Sergipe,4.450774434751647,1,20251.25,0.49278932128906217,0.0,18.947030330781807,40.815
280230,Frei Paulo,Sergipe,5.133958044871106,4,48834.5,4.978000006251899,0.0,60.725592396963066,40.815
280410,Moita Bonita,Sergipe,15.430408692487937,7,36741.75,0.8438581152343716,0.0,13.43854937438238,100.0
280420,Monte Alegre de Sergipe,Sergipe,0.16913605304106624,1,48258.0,5.123111337038514,0.0,37.185545961689044,100.0
280430,Muribeca,Sergipe,0.3102121851346321,1,25978.75,5.119181151123035,0.0,13.125140034179642,40.815
280450,Nossa Senhora da Glória,Sergipe,0.5779678649867067,1,138788.5,15.854934066702981,0.0,127.7832338231128,40.815
280460,Nossa Senhora das Dores,Sergipe,0.9330098899048329,1,83744.75,25.20661682373032,0.0,34.89008636703428,22.61
280480,Nossa Senhora do Socorro,Sergipe,0.6687463318559086,5,654174.75,1061.3093351511334,0.0,0.0,37.17
280500,Pedra Mole,Sergipe,8.87154009936125,1,9380.5,0.23891242965399018,0.0,7.225282205595107,40.815
280520,Pinhão,Sergipe,11.230907457322552,3,19166.0,1.3716590515136706,0.0,13.518046878317383,83.44
280550,Poço Verde,Sergipe,4.166145898429363,4,73063.5,1.640401858149506,0.0,29.03202823971248,40.815
280570,Propriá,Sergipe,0.09186785727409694,1,89712.75,634.8858502242798,0.0,46.60440263725481,40.815
280580,Riachão do Dantas,Sergipe,1.262052602352466,1,60902.75,0.702217608642576,0.0,8.739367267946719,40.815
280600,Ribeirópolis,Sergipe,2.6633995632024714,2,57169.0,1.0552115954589787,0.0,35.405340612232735,40.815
280610,Rosário do Catete,Sergipe,2.271075581395349,1,31683.75,4.885100180477366,0.0,10.056187990736996,100.0
280670,São Cristóvão,Sergipe,0.27380361271582004,2,323918.25,2225.443153233466,0.0,422.0533674609387,21.07
280680,São Domingos,Sergipe,4.447846901038293,2,34655.75,0.0623006154306448,0.0,0.19328522705078102,13.5
280740,Tobias Barreto,Sergipe,1.4684083912407617,4,171458.5,5.916882370605453,0.0,71.10536026398287,100.0
280760,Umbaúba,Sergipe,1.0188279403374358,1,80517.0,5.014502656249968,0.0,10.89226839155846,40.815
290035,Adustina,Bahia,1.4597687726264161,1,48497.25,37.545115440013,0.0,279.0151784641104,27.66
290110,Amélia Rodrigues,Bahia,0.9980836793356755,1,80798.25,1.9323027251311629,0.0,3.3374146619801195,54.339999999999996
290195,Apuarema,Bahia,10.452114243543367,3,23175.0,0.3648948437499996,0.0,1.9807650622558555,54.339999999999996
290205,Araçás,Bahia,2.092750711535242,1,38980.25,5.525690710449216,0.0,14.02746440808819,54.339999999999996
290210,Araci,Bahia,0.4966624284806103,1,165741.75,256.3767066806443,0.0,1304.1957948738989,51.205
290280,Barra da Estiva,Bahia,0.9063882242041912,1,86400.5,168.9979691947078,0.0,113.79029894131017,55.325
290290,Barra do Choça,Bahia,0.06479873512869029,1,121582.75,90.41314506253802,0.0,70.64761285407549,1.33
290300,Barra do Mendes,Bahia,1.7427675148135238,1,46266.5,5.373524398193338,0.0,41.89821081542969,54.339999999999996
290310,Barra do Rocha,Bahia,4.454739843193158,1,19006.75,34.25839041540284,0.0,6.303998876081875,100.0
290320,Barreiras,Bahia,1.0625791325802778,8,550603.5,366.665070574985,0.0,196.009625719391,68.89
290350,Belo Campo,Bahia,1.3128873017540175,1,60976.0,20.943471633822526,0.0,260.6238829190652,54.339999999999996
290360,Biritinga,Bahia,1.6019479687299756,1,50902.25,23.81688838838941,0.0,15.65272168738026,54.339999999999996
290405,Bonito,Bahia,1.525041176111755,1,53631.5,11.965637824927189,0.0,25.18777744888362,54.339999999999996
290410,Boquira,Bahia,1.162952970181886,1,65158.0,91.39669239801582,0.0,49.56813521772072,53.489999999999995
290460,Brumado,Bahia,0.3374046831770025,1,238144.5,122.17161133304589,0.0,40.852884282563934,6.365
290515,Caetanos,Bahia,1.7113910186199341,1,38774.75,16.666525788196004,0.0,24.55468555233222,54.339999999999996
290520,Caetité,Bahia,5.95543502162281,13,176034.25,52.3307344872185,0.0,167.3264717972719,54.339999999999996
290540,Cairu,Bahia,4.061454375488611,3,60339.75,7180.560648518038,0.0,18.966657205264774,28.09
290570,Camaçari,Bahia,0.08215522737280728,1,1037316.0,1607.3063586051899,0.0,424.69453035399494,41.965
290600,Campo Formoso,Bahia,5.278992639809325,16,242313.75,60.78471938819312,0.0,0.0,5.85
290730,Castro Alves,Bahia,18.746813951344343,20,83214.5,24.18398937661318,0.0,16.261475817172133,2.695
290755,Caturama,Bahia,2.6835551738943755,1,29703.5,5.546958464771943,0.0,15.78135859053305,28.455
290810,Cocos,Bahia,1.4551417688046946,2,64027.25,113.91386182281096,0.0,34.273345677250816,53.489999999999995
290840,Conceição do Coité,Bahia,0.7419058076386622,2,230433.25,53.580953635014524,0.0,156.9563319335886,3.8449999999999998
290920,Coronel João Sá,Bahia,3.0288401623671817,2,56209.75,104.89696446026724,0.0,274.6266063558076,47.864999999999995
290930,Correntina,Bahia,0.7753620940979438,1,110318.25,87.27477518073565,0.0,229.7060892873672,41.3
291040,Encruzilhada,Bahia,14.3176693462913,11,61598.75,39.294716282652544,0.0,62.54741431634394,69.72999999999999
291080,Feira de Santana,Bahia,0.08418851833468814,3,2127431.0,100.92040955643454,959.7887103475902,0.0,71.36500000000001
291185,Heliópolis,Bahia,1.925001925001925,1,42389.25,1.9507430676269515,0.0,5.9140667679563,7.4399999999999995
291280,Ibirapuã,Bahia,8.614151830268622,3,29914.75,16.879294316980662,0.0,32.696256208429,100.0
291380,Ipecaetá,Bahia,3.534563359883447,2,45701.75,0.8391864453124971,0.0,7.126063680314587,54.339999999999996
291450,Irará,Bahia,2.559290223511346,3,95926.75,1.3985356371400108,0.0,3.641620182521442,54.339999999999996
291460,Irecê,Bahia,0.6563856237019461,2,253452.25,1.881850389054836,0.0,18.41959402921548,13.24
291550,Itajuípe,Bahia,0.13026939711323016,1,62966.5,10.81924576660154,0.0,1.454218260498042,83.445
291560,Itamaraju,Bahia,0.42838339586781327,2,202733.25,138.71261243768168,4.246220919471886,172.9822852434365,77.03999999999999
291600,Itanhém,Bahia,2.6692471891016463,2,59708.75,7.87981268978821,0.0,34.94581887785784,100.0
291620,Itapé,Bahia,3.1669711932943474,2,33493.5,122.93066829752115,0.0,27.79686190651328,54.339999999999996
291685,Itatim,Bahia,1.7137373183438442,1,52510.5,61.35630899654366,0.0,53.811379379222146,54.339999999999996
291750,Jacobina,Bahia,0.3096013572923504,1,279248.25,17.405681116325795,0.0,67.50872596475244,5.635
291770,Jaguarari,Bahia,0.740828542642091,1,111845.25,23.92974081380682,0.0,0.0,46.225
291790,Jandaíra,Bahia,0.26293647454774927,1,31520.75,1570.099588859936,0.0,75.23552467602522,54.339999999999996
291800,Jequié,Bahia,0.5097771632470423,5,543286.5,282.9588877859208,3778.856851990902,0.0,89.0
291845,Jucuruçu,Bahia,2.8229448961156276,1,31772.0,18.609763513944706,86.85901391361247,0.0,54.339999999999996
291880,Laje,Bahia,1.1518614080353853,1,71750.0,36.71728060857072,0.0,34.00455163515808,55.489999999999995
291890,Lajedão,Bahia,6.289308176100628,1,12973.5,19.59083854556808,0.0,35.336646787520976,71.725
291992,Madre de Deus,Bahia,1.4339627426807608,2,63649.75,2765.528643468736,0.0,0.540984320068358,76.475
292100,Mata de São João,Bahia,0.5575503467963158,1,147307.0,588.2308513007322,0.0,536.8743614363214,69.56
292120,Miguel Calmon,Bahia,3.5561900185800797,9,82403.0,3.0273853620413957,0.0,145.16554868746562,17.18
292140,Mirangaba,Bahia,4.633920296570899,3,53733.0,1.4410321447753884,0.0,21.4623998608398,58.739999999999995
292180,Mortugaba,Bahia,6.217358865953743,3,37593.0,5.806694749956893,0.0,13.878529427064162,54.339999999999996
292200,Mucuri,Bahia,1.1767847022490898,2,131531.25,1098.3911570038713,83.14167056598022,53.390741127771136,98.95
292205,Mulungu do Morro,Bahia,2.3880026745629954,1,42811.75,3.2148456624588277,0.0,3.719857473187608,54.339999999999996
292220,Muniz Ferreira,Bahia,3.3494105037513395,1,24220.0,0.5754167478314528,0.0,1.4820822959271556,54.339999999999996
292240,Mutuípe,Bahia,1.2404870988037322,2,67783.5,2.605778339259725,0.0,5.357788594784004,80.03999999999999
292300,Nova Viçosa,Bahia,0.5659950192438307,1,136448.5,1386.7814128458099,0.0,205.1608202244704,6.835
292350,Palmeiras,Bahia,2.310749607172567,1,34488.25,4.244942999267576,0.0,9.589522507324197,76.34
292390,Pau Brasil,Bahia,2.5810448069378484,1,31047.5,44.45763687151499,0.0,4.020049192339726,82.68
292420,Pedro Alexandre,Bahia,0.1757345705047097,1,47482.0,6.8608488426393865,0.0,124.10485369949106,54.339999999999996
292470,Piripá,Bahia,4.876621476640983,2,30353.25,8.813146142578116,0.0,30.04637558301734,54.339999999999996
292500,Planalto,Bahia,26.334599902185772,28,79325.75,19.60867162992108,0.0,53.735153152764966,54.339999999999996
292530,Porto Seguro,Bahia,0.13811620545061792,1,577623.5,425.2104228317368,0.0,115.16585716480904,100.0
292575,Presidente Tancredo Neves,Bahia,27.158803805115095,31,95127.25,3.550254960937496,0.0,10.094248118896463,54.339999999999996
292630,Riachão do Jacuípe,Bahia,0.7463132127291182,1,113491.0,37.601768195800744,0.0,100.0484774600088,1.91
292740,Salvador,Bahia,0.07525932154254344,11,8499496.25,39195.550292849795,0.0,100.6431981320513,100.0
292860,Santo Amaro,Bahia,0.42798692071970285,1,190678.5,4719.7208509139255,0.0,15.10377967800722,51.8
292930,São Gonçalo dos Campos,Bahia,1.848874179754612,4,134969.0,31.47682202860276,1066.785211826048,0.0,7.48
292937,São José do Jacuípe,Bahia,0.2363842662632375,1,34341.75,7.614315219554207,0.0,145.0051434826944,54.339999999999996
293010,Senhor do Bonfim,Bahia,5.036261079774375,16,254528.25,28.793696802628983,0.0,160.3097721935458,52.345
293076,Sítio do Quinto,Bahia,1.741068319520858,1,44460.25,31.22618548105268,0.0,103.03077741831753,63.84
293080,Souto Soares,Bahia,1.5555588670325449,2,57270.5,0.34998892944335924,0.0,2.2568122570800737,54.339999999999996
293160,Teolândia,Bahia,1.5704504051762045,1,51454.5,1.1231300674498275,0.0,1.8959921337890602,100.0
293180,Tremedal,Bahia,3.2759676762876895,3,53834.0,39.57073306130798,0.0,283.5753290104206,54.339999999999996
293210,Ubaíra,Bahia,0.9142200397032703,7,62579.75,4.308389768956796,0.0,16.794874438433418,64.94
293305,Várzea da Roça,Bahia,0.17489855883587518,1,46368.75,8.952668193598706,0.0,442.541450460884,54.339999999999996
293325,Vereda,Bahia,4.063058670567203,1,19999.75,42.759684419002724,31.71691159513342,17.294465989090238,54.339999999999996
293330,Vitória da Conquista,Bahia,0.14657254754813442,2,1261231.25,171.2241045530499,0.0,185.7378170698144,89.725
310020,Abaeté,Minas Gerais,1.075268817204301,1,75351.0,1171.0341954864084,5232.799720110606,0.0,6.109999999999999
310040,Acaiaca,Minas Gerais,81.35482322357127,13,12991.5,18.29670261148604,0.0,1.7792554272460879,100.0
310050,Açucena,Minas Gerais,2.7793218454697053,1,29223.25,285.8992811676162,26.975870781766947,66.47793108225594,30.32
310090,Águas Formosas,Minas Gerais,4.113306425669961,4,61468.25,3.565314089288435,0.9045934565812637,9.604776053916765,2.19
310230,Alvinópolis,Minas Gerais,28.481554340802962,20,49811.0,4.354812269287106,0.0,6.810239599609372,100.0
310250,Amparo do Serra,Minas Gerais,16.03249251817016,3,14914.0,0.06709134521484365,0.0,2.1801740783691357,100.0
310260,Andradas,Minas Gerais,2.4611338734924395,5,137598.0,132.0679169855862,0.0,214.4310550157546,100.0
310300,Antônio Dias,Minas Gerais,5.415357955160836,2,30411.5,213.2852944141194,34.790570745849614,0.0,100.0
310400,Araxá,Minas Gerais,0.23291129806124636,1,380319.25,63.31221008964742,0.0,210.08879869502587,78.41
310420,Arcos,Minas Gerais,3.0871254052120474,5,140229.0,85.90861080107778,0.0,0.0,100.0
310430,Areado,Minas Gerais,1.7590768364762173,1,46742.75,76.34436783798623,2400.416425650494,0.0,78.625
310460,Astolfo Dutra,Minas Gerais,14.00137915524389,9,47380.75,90.88897840210026,76.80413893234956,0.0,96.28999999999999
310470,Ataléia,Minas Gerais,7.1597336579079265,4,44625.25,92.66005876069882,0.0,21.90530305664058,49.825
310500,Baldim,Minas Gerais,3.2133676092544983,1,24786.75,95.17734518717428,0.0,64.5666778245634,96.705
310510,Bambuí,Minas Gerais,1.0461126454096576,1,78509.0,209.320386955834,0.0,264.79676112089703,99.015
310540,Barão de Cocais,Minas Gerais,1.5213290330432665,2,105208.25,11.070970655378735,3.57475823142616,8.436044363645085,100.0
310560,Barbacena,Minas Gerais,0.7718550340339414,6,425961.25,14.009976274337442,0.9181337072753868,24.660158330078104,63.72
310570,Barra Longa,Minas Gerais,68.91931358145102,17,18207.5,173.61309291756203,0.0,4.33357147827148,78.625
310600,Bela Vista de Minas,Minas Gerais,9.743028495277844,4,33803.25,42.1449981219602,0.0,0.0,100.0
310620,Belo Horizonte,Minas Gerais,0.9486721094712975,101,7906831.0,155.43827784113543,0.0,83.27844339480863,77.68
310630,Belo Oriente,Minas Gerais,2.749569234153316,3,81058.5,536.6712616211772,0.0,18.8121168591308,100.0
